,日付,始値,高値,安値,終値,出来高,終値調整
0,2016-05-19,12950.0,13060.0,12760.0,12810.0,53376.0,12810.0
1,2016-05-20,12770.0,12860.0,12730.0,12860.0,12142.0,12860.0
2,2016-05-23,12790.0,12790.0,12620.0,12790.0,6232.0,12790.0
3,2016-05-24,12750.0,12750.0,12660.0,12680.0,7673.0,12680.0
4,2016-05-25,12860.0,12890.0,12820.0,12840.0,2924.0,12840.0
5,2016-05-26,12940.0,12950.0,12810.0,12810.0,1668.0,12810.0
6,2016-05-27,12880.0,12920.0,12850.0,12880.0,540.0,12880.0
7,2016-05-30,12980.0,13080.0,12930.0,13080.0,1893.0,13080.0
8,2016-05-31,13020.0,13210.0,13020.0,13210.0,966.0,13210.0
9,2016-06-01,13130.0,13140.0,12990.0,13010.0,1408.0,13010.0
10,2016-06-02,12940.0,12940.0,12730.0,12760.0,6599.0,12760.0
11,2016-06-03,12790.0,12840.0,12730.0,12780.0,1011.0,12780.0
12,2016-06-06,12590.0,12740.0,12510.0,12740.0,12442.0,12740.0
13,2016-06-07,12810.0,12840.0,12740.0,12830.0,4015.0,12830.0
14,2016-06-08,12830.0,12920.0,12760.0,12920.0,883.0,12920.0
15,2016-06-09,12900.0,12900.0,12760.0,12800.0,4499.0,12800.0
16,2016-06-10,12800.0,12800.0,12680.0,12740.0,9124.0,12740.0
17,2016-06-13,12760.0,12760.0,12320.0,12320.0,17544.0,12320.0
18,2016-06-14,12270.0,12350.0,12140.0,12220.0,12987.0,12220.0
19,2016-06-15,12180.0,12320.0,12150.0,12300.0,2295.0,12300.0
20,2016-06-16,12270.0,12270.0,11920.0,11940.0,25339.0,11940.0
21,2016-06-17,11940.0,12140.0,11940.0,12030.0,4554.0,12030.0
22,2016-06-20,12100.0,12320.0,12100.0,12260.0,1499.0,12260.0
23,2016-06-21,12260.0,12470.0,12150.0,12450.0,3404.0,12450.0
24,2016-06-22,12380.0,12420.0,12330.0,12420.0,37.0,12420.0
25,2016-06-23,12400.0,12510.0,12400.0,12510.0,1861.0,12510.0
26,2016-06-24,12610.0,12620.0,11500.0,11630.0,10254.0,11630.0
27,2016-06-27,11770.0,11840.0,11700.0,11780.0,97.0,11780.0
28,2016-06-28,11670.0,11910.0,11620.0,11870.0,3203.0,11870.0
29,2016-06-29,11990.0,12090.0,11920.0,12070.0,25837.0,12070.0
30,2016-06-30,12100.0,12180.0,12050.0,12070.0,7307.0,12070.0
31,2016-07-01,12140.0,12160.0,12090.0,12110.0,1152.0,12110.0
32,2016-07-04,12070.0,12190.0,12070.0,12190.0,36.0,12190.0
33,2016-07-05,12160.0,12160.0,12130.0,12130.0,70.0,12130.0
34,2016-07-06,11990.0,11990.0,11800.0,11860.0,8253.0,11860.0
35,2016-07-07,11930.0,11930.0,11830.0,11850.0,716.0,11850.0
36,2016-07-08,11910.0,11910.0,11720.0,11750.0,4756.0,11750.0
37,2016-07-11,12000.0,12160.0,11990.0,12140.0,194.0,12140.0
38,2016-07-12,12140.0,12440.0,12140.0,12390.0,4277.0,12390.0
39,2016-07-13,12700.0,12700.0,12470.0,12470.0,504.0,12470.0
40,2016-07-14,12540.0,12600.0,12490.0,12600.0,451.0,12600.0
41,2016-07-15,12590.0,12630.0,12590.0,12630.0,22.0,12630.0
42,2016-07-19,12610.0,12700.0,12610.0,12700.0,3020.0,12700.0
43,2016-07-20,12610.0,12720.0,12610.0,12710.0,156.0,12710.0
44,2016-07-21,12790.0,12870.0,12790.0,12810.0,779.0,12810.0
45,2016-07-22,12750.0,12750.0,12670.0,12670.0,320.0,12670.0
46,2016-07-25,12740.0,12800.0,12700.0,12700.0,192.0,12700.0
47,2016-07-26,12680.0,12680.0,12490.0,12490.0,222.0,12490.0
48,2016-07-27,12730.0,12730.0,12620.0,12660.0,2350.0,12660.0
49,2016-07-28,12550.0,12570.0,12500.0,12520.0,870.0,12520.0
50,2016-07-29,12430.0,12620.0,12400.0,12620.0,1814.0,12620.0
51,2016-08-01,12620.0,12630.0,12540.0,12630.0,336.0,12630.0
52,2016-08-02,12620.0,12620.0,12430.0,12430.0,3443.0,12430.0
53,2016-08-03,12230.0,12270.0,12160.0,12160.0,2360.0,12160.0
54,2016-08-04,12240.0,12270.0,12120.0,12270.0,158.0,12270.0
55,2016-08-05,12330.0,12330.0,12260.0,12260.0,28.0,12260.0
56,2016-08-08,12410.0,12420.0,12380.0,12420.0,1578.0,12420.0
57,2016-08-09,12460.0,12580.0,12460.0,12570.0,6584.0,12570.0
58,2016-08-10,12580.0,12590.0,12500.0,12550.0,285.0,12550.0
59,2016-08-12,12620.0,12660.0,12620.0,12660.0,11.0,12660.0
60,2016-08-15,12670.0,12670.0,12620.0,12620.0,185.0,12620.0
61,2016-08-16,12640.0,12640.0,12490.0,12490.0,212.0,12490.0
62,2016-08-17,12520.0,12590.0,12510.0,12590.0,87.0,12590.0
63,2016-08-18,12570.0,12570.0,12350.0,12370.0,311.0,12370.0
64,2016-08-19,12360.0,12390.0,12330.0,12370.0,26.0,12370.0
65,2016-08-22,12440.0,12450.0,12440.0,12450.0,23.0,12450.0
66,2016-08-23,12430.0,12500.0,12430.0,12500.0,23.0,12500.0
67,2016-08-24,12500.0,12510.0,12500.0,12500.0,202.0,12500.0
68,2016-08-25,12470.0,12470.0,12450.0,12460.0,159.0,12460.0
69,2016-08-26,12350.0,12360.0,12340.0,12360.0,43.0,12360.0
70,2016-08-29,12580.0,12580.0,12550.0,12560.0,334.0,12560.0
71,2016-08-30,12550.0,12570.0,12550.0,12570.0,55.0,12570.0
72,2016-08-31,12650.0,12700.0,12640.0,12690.0,319.0,12690.0
73,2016-09-01,12720.0,12760.0,12720.0,12720.0,235.0,12720.0
74,2016-09-02,12760.0,12770.0,12760.0,12770.0,13.0,12770.0
75,2016-09-05,12820.0,12930.0,12800.0,12800.0,82.0,12800.0
76,2016-09-06,12820.0,12890.0,12820.0,12890.0,295.0,12890.0
77,2016-09-07,12740.0,12850.0,12740.0,12850.0,688.0,12850.0
78,2016-09-08,12770.0,12770.0,12770.0,12770.0,10.0,12770.0
79,2016-09-09,12790.0,12790.0,12780.0,12780.0,8.0,12780.0
80,2016-09-12,12760.0,12760.0,12540.0,12550.0,72.0,12550.0
81,2016-09-13,12570.0,12620.0,12570.0,12620.0,5.0,12620.0
82,2016-09-14,12570.0,12570.0,12530.0,12530.0,4.0,12530.0
83,2016-09-15,12480.0,12480.0,12390.0,12420.0,44.0,12420.0
84,2016-09-16,12460.0,12480.0,12460.0,12480.0,6.0,12480.0
85,2016-09-20,12520.0,12610.0,12520.0,12600.0,72.0,12600.0
86,2016-09-21,12570.0,12850.0,12520.0,12840.0,607.0,12840.0
87,2016-09-23,12810.0,12850.0,12800.0,12850.0,167.0,12850.0
88,2016-09-26,12790.0,12800.0,12750.0,12750.0,2506.0,12750.0
89,2016-09-27,12610.0,12790.0,12580.0,12790.0,24.0,12790.0
90,2016-09-28,12840.0,12840.0,12780.0,12790.0,32.0,12790.0
91,2016-09-29,12880.0,12980.0,12880.0,12940.0,163.0,12940.0
92,2016-09-30,12760.0,12760.0,12700.0,12760.0,65.0,12760.0
93,2016-10-03,12850.0,12880.0,12840.0,12840.0,240.0,12840.0
94,2016-10-04,12890.0,12900.0,12890.0,12890.0,7008.0,12890.0
95,2016-10-05,12960.0,13000.0,12960.0,13000.0,268.0,13000.0
96,2016-10-06,13030.0,13070.0,13020.0,13020.0,956.0,13020.0
97,2016-10-07,13020.0,13020.0,13000.0,13000.0,214.0,13000.0
98,2016-10-11,13050.0,13110.0,13050.0,13070.0,98.0,13070.0
99,2016-10-12,13010.0,13030.0,12960.0,13030.0,96.0,13030.0
100,2016-10-13,12900.0,12930.0,12900.0,12930.0,19.0,12930.0
101,2016-10-17,12970.0,13010.0,12970.0,13010.0,322.0,13010.0
102,2016-10-19,12940.0,12970.0,12940.0,12960.0,45.0,12960.0
103,2016-10-20,12950.0,13040.0,12950.0,13040.0,1187.0,13040.0
104,2016-10-21,13060.0,13080.0,13000.0,13000.0,4417.0,13000.0
105,2016-10-24,13040.0,13060.0,12980.0,13040.0,186.0,13040.0
106,2016-10-25,13100.0,13150.0,13100.0,13140.0,1328.0,13140.0
107,2016-10-26,13140.0,13200.0,13140.0,13180.0,192.0,13180.0
108,2016-10-27,13180.0,13240.0,13140.0,13190.0,820.0,13190.0
109,2016-10-28,13170.0,13200.0,13170.0,13200.0,168.0,13200.0
110,2016-10-31,13260.0,13260.0,13150.0,13210.0,413.0,13210.0
111,2016-11-01,13290.0,13290.0,13160.0,13270.0,136.0,13270.0
112,2016-11-02,13150.0,13150.0,13060.0,13060.0,25.0,13060.0
113,2016-11-04,12900.0,12900.0,12790.0,12850.0,92.0,12850.0
114,2016-11-07,13000.0,13000.0,13000.0,13000.0,1.0,13000.0
115,2016-11-09,13010.0,13080.0,12340.0,12410.0,199.0,12410.0
116,2016-11-10,13000.0,13000.0,12890.0,13000.0,292.0,13000.0
117,2016-11-14,13110.0,13150.0,13110.0,13150.0,179.0,13150.0
118,2016-11-16,13240.0,13330.0,13240.0,13310.0,5470.0,13310.0
119,2016-11-17,13310.0,13380.0,13310.0,13370.0,93.0,13370.0
120,2016-11-18,13340.0,13430.0,13340.0,13420.0,8311.0,13420.0
121,2016-11-21,13450.0,13510.0,13430.0,13510.0,8634.0,13510.0
122,2016-11-22,13490.0,13530.0,13490.0,13520.0,165.0,13520.0
123,2016-11-24,13590.0,13680.0,13590.0,13650.0,87.0,13650.0
124,2016-11-25,13680.0,13780.0,13670.0,13670.0,308.0,13670.0
125,2016-11-28,13680.0,13760.0,13680.0,13760.0,153.0,13760.0
126,2016-11-29,13730.0,13830.0,13730.0,13760.0,100.0,13760.0
127,2016-11-30,13800.0,13810.0,13740.0,13740.0,25.0,13740.0
128,2016-12-01,13990.0,14050.0,13920.0,13920.0,39.0,13920.0
129,2016-12-02,13830.0,13830.0,13690.0,13760.0,317.0,13760.0
130,2016-12-05,13620.0,13620.0,13620.0,13620.0,20.0,13620.0
131,2016-12-06,13650.0,13820.0,13650.0,13750.0,132.0,13750.0
132,2016-12-07,13730.0,13800.0,13730.0,13790.0,21.0,13790.0
133,2016-12-08,13860.0,13900.0,13840.0,13900.0,243.0,13900.0
134,2016-12-09,14000.0,14070.0,14000.0,14070.0,227.0,14070.0
135,2016-12-12,14130.0,14250.0,14130.0,14200.0,168.0,14200.0
136,2016-12-13,14080.0,14150.0,14070.0,14150.0,49.0,14150.0
137,2016-12-14,14270.0,14320.0,14250.0,14250.0,52.0,14250.0
138,2016-12-15,14340.0,14350.0,14320.0,14350.0,35.0,14350.0
139,2016-12-16,14400.0,14400.0,14330.0,14400.0,391.0,14400.0
140,2016-12-19,14410.0,14410.0,14370.0,14410.0,96.0,14410.0
141,2016-12-20,14410.0,14450.0,14400.0,14430.0,140.0,14430.0
142,2016-12-21,14430.0,14490.0,14360.0,14360.0,178.0,14360.0
143,2016-12-22,14340.0,14350.0,14320.0,14350.0,292.0,14350.0
144,2016-12-26,14330.0,14340.0,14330.0,14330.0,310.0,14330.0
145,2016-12-27,14290.0,14390.0,14290.0,14360.0,105.0,14360.0
146,2016-12-28,14310.0,14400.0,14310.0,14390.0,327.0,14390.0
147,2016-12-29,14220.0,14270.0,14220.0,14270.0,1257.0,14270.0
148,2016-12-30,14120.0,14250.0,14100.0,14200.0,141.0,14200.0
149,2017-01-04,14190.0,14550.0,14190.0,14550.0,31.0,14550.0
150,2017-01-05,14570.0,14570.0,14550.0,14550.0,62.0,14550.0
151,2017-01-06,14460.0,14560.0,14450.0,14560.0,6021.0,14560.0
152,2017-01-10,14550.0,14550.0,14400.0,14420.0,892.0,14420.0
153,2017-01-11,14510.0,14510.0,14510.0,14510.0,1.0,14510.0
154,2017-01-12,14270.0,14270.0,14270.0,14270.0,66.0,14270.0
155,2017-01-13,14380.0,14470.0,14360.0,14470.0,25.0,14470.0
156,2017-01-16,14470.0,14470.0,14270.0,14360.0,23.0,14360.0
157,2017-01-17,14260.0,14260.0,14120.0,14210.0,824.0,14210.0
158,2017-01-18,14160.0,14190.0,14000.0,14190.0,10.0,14190.0
159,2017-01-19,14140.0,14340.0,14140.0,14270.0,442.0,14270.0
160,2017-01-20,14270.0,14310.0,14270.0,14310.0,28.0,14310.0
161,2017-01-24,14130.0,14150.0,14130.0,14150.0,808.0,14150.0
162,2017-01-25,14230.0,14230.0,14230.0,14230.0,1.0,14230.0
163,2017-01-26,14300.0,14440.0,14300.0,14440.0,430.0,14440.0
164,2017-01-27,14470.0,14470.0,14470.0,14470.0,1.0,14470.0
165,2017-01-30,14500.0,14500.0,14370.0,14430.0,18.0,14430.0
166,2017-01-31,14340.0,14340.0,14230.0,14270.0,207.0,14270.0
167,2017-02-02,14230.0,14230.0,14150.0,14150.0,65.0,14150.0
168,2017-02-06,14120.0,14120.0,14120.0,14120.0,20.0,14120.0
169,2017-02-10,14220.0,14350.0,14220.0,14350.0,96.0,14350.0
170,2017-02-13,14570.0,14570.0,14430.0,14430.0,91.0,14430.0
171,2017-02-15,14430.0,14450.0,14430.0,14450.0,38.0,14450.0
172,2017-02-16,14400.0,14400.0,14400.0,14400.0,20.0,14400.0
173,2017-02-17,14350.0,14350.0,14290.0,14330.0,121.0,14330.0
174,2017-02-20,14390.0,14390.0,14390.0,14390.0,1.0,14390.0
175,2017-02-21,14370.0,14400.0,14370.0,14400.0,327.0,14400.0
176,2017-02-22,14490.0,14490.0,14420.0,14420.0,3.0,14420.0
177,2017-02-23,14480.0,14480.0,14480.0,14480.0,1.0,14480.0
178,2017-02-24,14500.0,14500.0,14450.0,14450.0,12.0,14450.0
179,2017-02-27,14350.0,14350.0,14280.0,14350.0,28.0,14350.0
180,2017-03-02,14500.0,14560.0,14500.0,14560.0,19.0,14560.0
181,2017-03-03,14540.0,14540.0,14540.0,14540.0,20.0,14540.0
182,2017-03-06,14460.0,14460.0,14460.0,14460.0,1.0,14460.0
183,2017-03-08,14480.0,14480.0,14480.0,14480.0,10.0,14480.0
184,2017-03-10,14590.0,14640.0,14590.0,14640.0,23.0,14640.0
185,2017-03-13,14700.0,14720.0,14640.0,14660.0,28.0,14660.0
186,2017-03-16,14700.0,14700.0,14670.0,14670.0,24.0,14670.0
187,2017-03-17,14650.0,14650.0,14600.0,14600.0,2.0,14600.0
188,2017-03-21,14630.0,14630.0,14580.0,14580.0,11.0,14580.0
189,2017-03-22,14580.0,14580.0,14400.0,14410.0,1433.0,14410.0
190,2017-03-23,14310.0,14310.0,14280.0,14280.0,38.0,14280.0
191,2017-03-27,14380.0,14380.0,14290.0,14290.0,1407.0,14290.0
192,2017-03-28,14440.0,14520.0,14430.0,14520.0,92.0,14520.0
193,2017-04-03,14400.0,14400.0,14400.0,14400.0,1.0,14400.0
194,2017-04-04,14260.0,14320.0,14260.0,14320.0,701.0,14320.0
195,2017-04-05,14270.0,14270.0,14270.0,14270.0,10.0,14270.0
196,2017-04-06,14230.0,14230.0,14120.0,14120.0,83.0,14120.0
197,2017-04-07,14120.0,14190.0,14120.0,14190.0,14.0,14190.0
198,2017-04-10,14300.0,14300.0,14240.0,14240.0,820.0,14240.0
