,日付,始値,高値,安値,終値,出来高,終値調整
0,2015-08-24,19690.0,19690.0,17850.0,17900.0,18284.0,17900.0
1,2015-08-25,17500.0,18440.0,16140.0,16600.0,91673.0,16600.0
2,2015-08-26,16750.0,17790.0,16570.0,17640.0,127044.0,17640.0
3,2015-08-27,18530.0,18700.0,18060.0,18180.0,35173.0,18180.0
4,2015-08-28,19140.0,19410.0,18980.0,19330.0,26962.0,19330.0
5,2015-08-31,19140.0,19150.0,18650.0,18900.0,27434.0,18900.0
6,2015-09-01,18690.0,18720.0,17480.0,17520.0,25664.0,17520.0
7,2015-09-02,16820.0,17860.0,16730.0,17150.0,49900.0,17150.0
8,2015-09-03,17720.0,17970.0,17390.0,17410.0,8808.0,17410.0
9,2015-09-04,17700.0,17710.0,16330.0,16710.0,33774.0,16710.0
10,2015-09-07,16390.0,16900.0,16050.0,16720.0,23010.0,16720.0
11,2015-09-08,16740.0,16820.0,15930.0,15990.0,6095.0,15990.0
12,2015-09-09,17190.0,18060.0,17010.0,18060.0,18394.0,18060.0
13,2015-09-10,17660.0,17660.0,16770.0,17320.0,18750.0,17320.0
14,2015-09-11,16920.0,17570.0,16900.0,17400.0,3942.0,17400.0
15,2015-09-14,17550.0,17550.0,16900.0,17400.0,13887.0,17400.0
16,2015-09-15,17140.0,17580.0,16920.0,16920.0,12809.0,16920.0
17,2015-09-16,17310.0,17400.0,17050.0,17180.0,6367.0,17180.0
18,2015-09-17,17540.0,17770.0,17370.0,17670.0,27130.0,17670.0
19,2015-09-18,17400.0,17400.0,16880.0,17010.0,10078.0,17010.0
20,2015-09-24,16460.0,16560.0,16140.0,16150.0,10152.0,16150.0
21,2015-09-25,16180.0,16700.0,16000.0,16700.0,10376.0,16700.0
22,2015-09-28,16860.0,16980.0,16450.0,16690.0,9380.0,16690.0
23,2015-09-29,15970.0,15970.0,14980.0,15210.0,35371.0,15210.0
24,2015-09-30,15610.0,16020.0,15550.0,15850.0,14115.0,15850.0
25,2015-10-01,16200.0,16740.0,15970.0,16600.0,15007.0,16600.0
26,2015-10-02,16300.0,16660.0,16240.0,16620.0,7368.0,16620.0
27,2015-10-05,17000.0,17200.0,16830.0,17080.0,19126.0,17080.0
28,2015-10-06,17620.0,17720.0,17260.0,17290.0,19014.0,17290.0
29,2015-10-07,17430.0,17820.0,17250.0,17770.0,9897.0,17770.0
30,2015-10-08,17710.0,17900.0,17440.0,17440.0,4863.0,17440.0
31,2015-10-09,17740.0,18300.0,17740.0,18280.0,19362.0,18280.0
32,2015-10-13,18060.0,18210.0,17920.0,18020.0,6360.0,18020.0
33,2015-10-14,17670.0,17670.0,17140.0,17250.0,16502.0,17250.0
34,2015-10-15,17100.0,17720.0,17020.0,17630.0,5377.0,17630.0
35,2015-10-16,17940.0,18220.0,17930.0,17990.0,12757.0,17990.0
36,2015-10-19,17980.0,18070.0,17600.0,17770.0,7604.0,17770.0
37,2015-10-20,17960.0,17960.0,17760.0,17940.0,2414.0,17940.0
38,2015-10-21,17790.0,18560.0,17760.0,18480.0,12532.0,18480.0
39,2015-10-22,18190.0,18560.0,18190.0,18340.0,6290.0,18340.0
40,2015-10-23,18890.0,19190.0,18890.0,19040.0,24333.0,19040.0
41,2015-10-26,19540.0,19610.0,19320.0,19340.0,14904.0,19340.0
42,2015-10-27,19380.0,19400.0,18950.0,18980.0,3847.0,18980.0
43,2015-10-28,19110.0,19150.0,18870.0,19030.0,7918.0,19030.0
44,2015-10-29,19310.0,19380.0,18840.0,19130.0,11930.0,19130.0
