,日付,始値,高値,安値,終値,出来高,終値調整
0,2014-03-24,13240.0,13400.0,13220.0,13270.0,258.0,13270.0
1,2014-03-25,13230.0,13230.0,13200.0,13200.0,4.0,13200.0
2,2014-03-26,13360.0,13360.0,13360.0,13360.0,70.0,13360.0
3,2014-03-27,13310.0,13400.0,13290.0,13400.0,16.0,13400.0
4,2014-03-31,13830.0,13830.0,13820.0,13820.0,120.0,13820.0
5,2014-04-01,13990.0,13990.0,13960.0,13960.0,51.0,13960.0
6,2014-04-02,14080.0,14190.0,14080.0,14110.0,187.0,14110.0
7,2014-04-03,14010.0,14010.0,13950.0,13960.0,165.0,13960.0
8,2014-04-04,13900.0,13900.0,13900.0,13900.0,7.0,13900.0
9,2014-04-07,13800.0,13800.0,13690.0,13690.0,22.0,13690.0
10,2014-04-08,13600.0,13600.0,13500.0,13500.0,52.0,13500.0
11,2014-04-09,13310.0,13310.0,13150.0,13200.0,267.0,13200.0
12,2014-04-10,13260.0,13270.0,13260.0,13270.0,57.0,13270.0
13,2014-04-11,12970.0,13110.0,12970.0,13110.0,245.0,13110.0
14,2014-04-15,13070.0,13070.0,13070.0,13070.0,10.0,13070.0
15,2014-04-16,13210.0,13210.0,13210.0,13210.0,3.0,13210.0
16,2014-04-21,13500.0,13500.0,13500.0,13500.0,20.0,13500.0
17,2014-04-22,13420.0,13420.0,13350.0,13350.0,3.0,13350.0
18,2014-04-24,13370.0,13370.0,13370.0,13370.0,10.0,13370.0
19,2014-04-25,13480.0,13480.0,13480.0,13480.0,20.0,13480.0
20,2014-05-01,13440.0,13440.0,13440.0,13440.0,80.0,13440.0
21,2014-05-07,13490.0,13490.0,13280.0,13280.0,49.0,13280.0
22,2014-05-09,13350.0,13350.0,13350.0,13350.0,5.0,13350.0
23,2014-05-12,13360.0,13480.0,13360.0,13480.0,104.0,13480.0
24,2014-05-13,14080.0,14080.0,13570.0,13620.0,16.0,13620.0
25,2014-05-14,13610.0,13610.0,13610.0,13610.0,1.0,13610.0
26,2014-05-19,13290.0,13300.0,13290.0,13300.0,4.0,13300.0
27,2014-05-26,13730.0,13730.0,13660.0,13660.0,5.0,13660.0
28,2014-05-27,13750.0,13750.0,13750.0,13750.0,2.0,13750.0
29,2014-05-28,13720.0,13720.0,13710.0,13710.0,15.0,13710.0
30,2014-05-29,13720.0,13720.0,13720.0,13720.0,5.0,13720.0
31,2014-06-02,13910.0,13910.0,13910.0,13910.0,3.0,13910.0
32,2014-06-04,13980.0,13980.0,13970.0,13970.0,21.0,13970.0
33,2014-06-05,13970.0,13970.0,13970.0,13970.0,1.0,13970.0
34,2014-06-06,14110.0,14110.0,14080.0,14080.0,23.0,14080.0
35,2014-06-10,14110.0,14110.0,14110.0,14110.0,1.0,14110.0
36,2014-06-12,14110.0,14110.0,14110.0,14110.0,1.0,14110.0
37,2014-06-13,14100.0,14100.0,14100.0,14100.0,5.0,14100.0
38,2014-06-18,14180.0,14180.0,14180.0,14180.0,1.0,14180.0
39,2014-06-25,14510.0,14510.0,14510.0,14510.0,1.0,14510.0
40,2014-06-27,14500.0,14500.0,14360.0,14360.0,2.0,14360.0
41,2014-06-30,14270.0,14270.0,14230.0,14230.0,6.0,14230.0
42,2014-07-03,14740.0,14740.0,14510.0,14510.0,52.0,14510.0
43,2014-07-04,14740.0,14740.0,14740.0,14740.0,1.0,14740.0
44,2014-07-08,14590.0,14590.0,14590.0,14590.0,1.0,14590.0
45,2014-07-09,14500.0,14500.0,14500.0,14500.0,2.0,14500.0
46,2014-07-11,14310.0,14310.0,14310.0,14310.0,5.0,14310.0
47,2014-07-22,14500.0,14500.0,14340.0,14340.0,4.0,14340.0
48,2014-07-29,14720.0,14720.0,14550.0,14550.0,11.0,14550.0
