,日付,始値,高値,安値,終値,出来高,終値調整
0,2014-01-28,11170.0,11230.0,11100.0,11120.0,110262.0,11120.0
1,2014-01-29,11180.0,11410.0,11180.0,11410.0,76365.0,11410.0
2,2014-01-30,11210.0,11220.0,11060.0,11150.0,150244.0,11150.0
3,2014-01-31,11220.0,11240.0,10990.0,11090.0,58081.0,11090.0
4,2014-02-03,11070.0,11070.0,10880.0,10900.0,64888.0,10900.0
5,2014-02-04,10600.0,10670.0,10390.0,10390.0,96522.0,10390.0
6,2014-02-05,10660.0,10660.0,10430.0,10570.0,33893.0,10570.0
7,2014-02-06,10610.0,10630.0,10530.0,10570.0,13567.0,10570.0
8,2014-02-07,10770.0,10780.0,10660.0,10780.0,35536.0,10780.0
9,2014-02-10,10960.0,10960.0,10810.0,10900.0,15253.0,10900.0
10,2014-02-12,11070.0,11090.0,11010.0,11050.0,26078.0,11050.0
11,2014-02-13,11060.0,11060.0,10840.0,10900.0,15971.0,10900.0
12,2014-02-14,10900.0,10960.0,10620.0,10750.0,30429.0,10750.0
13,2014-02-17,10750.0,10800.0,10640.0,10800.0,10716.0,10800.0
14,2014-02-18,10850.0,11100.0,10830.0,11100.0,14585.0,11100.0
15,2014-02-19,11040.0,11060.0,10990.0,11030.0,5815.0,11030.0
16,2014-02-20,11030.0,11030.0,10820.0,10840.0,6630.0,10840.0
17,2014-02-21,10980.0,11090.0,10970.0,11070.0,12011.0,11070.0
18,2014-02-24,11040.0,11180.0,10930.0,11070.0,15491.0,11070.0
19,2014-02-25,11100.0,11180.0,11100.0,11170.0,28504.0,11170.0
20,2014-02-26,11100.0,11170.0,11090.0,11090.0,12642.0,11090.0
21,2014-02-27,11070.0,11100.0,10980.0,11000.0,3352.0,11000.0
22,2014-02-28,11000.0,11030.0,10910.0,10960.0,10818.0,10960.0
23,2014-03-03,10860.0,10890.0,10700.0,10860.0,7220.0,10860.0
24,2014-03-04,10780.0,10940.0,10750.0,10930.0,16158.0,10930.0
25,2014-03-05,11100.0,11100.0,10970.0,11010.0,2181.0,11010.0
26,2014-03-06,11030.0,11140.0,10980.0,11140.0,4706.0,11140.0
27,2014-03-07,11200.0,11240.0,11130.0,11200.0,8903.0,11200.0
28,2014-03-10,11160.0,11170.0,11070.0,11090.0,31657.0,11090.0
29,2014-03-11,11120.0,11190.0,11100.0,11180.0,2031.0,11180.0
30,2014-03-12,11050.0,11050.0,10920.0,10940.0,19510.0,10940.0
31,2014-03-13,10940.0,10980.0,10890.0,10920.0,3629.0,10920.0
32,2014-03-14,10670.0,10720.0,10580.0,10600.0,34895.0,10600.0
33,2014-03-17,10600.0,10600.0,10450.0,10490.0,12806.0,10490.0
34,2014-03-18,10670.0,10670.0,10550.0,10570.0,4824.0,10570.0
35,2014-03-19,10620.0,10690.0,10480.0,10580.0,5719.0,10580.0
36,2014-03-20,10600.0,10600.0,10410.0,10430.0,6540.0,10430.0
37,2014-03-24,10500.0,10620.0,10460.0,10510.0,5730.0,10510.0
38,2014-03-25,10500.0,10620.0,10450.0,10570.0,15538.0,10570.0
39,2014-03-26,10630.0,10660.0,10540.0,10630.0,1788.0,10630.0
40,2014-03-27,10620.0,10750.0,10560.0,10750.0,3615.0,10750.0
41,2014-03-28,10750.0,10860.0,10650.0,10860.0,3813.0,10860.0
42,2014-03-31,10960.0,11010.0,10900.0,10970.0,5378.0,10970.0
43,2014-04-01,11020.0,11040.0,10950.0,11020.0,5690.0,11020.0
44,2014-04-02,11100.0,11180.0,11040.0,11120.0,12268.0,11120.0
45,2014-04-03,11100.0,11100.0,11000.0,11090.0,48525.0,11090.0
46,2014-04-04,11000.0,11100.0,11000.0,11070.0,1465.0,11070.0
47,2014-04-07,10950.0,10960.0,10870.0,10910.0,2883.0,10910.0
48,2014-04-08,10760.0,10820.0,10670.0,10740.0,12633.0,10740.0
49,2014-04-09,10580.0,10620.0,10470.0,10500.0,35941.0,10500.0
50,2014-04-10,10660.0,10670.0,10460.0,10510.0,16586.0,10510.0
51,2014-04-11,10350.0,10420.0,10250.0,10380.0,39463.0,10380.0
52,2014-04-14,10320.0,10460.0,10310.0,10350.0,16769.0,10350.0
53,2014-04-15,10450.0,10450.0,10380.0,10390.0,4688.0,10390.0
54,2014-04-16,10510.0,10650.0,10480.0,10620.0,5131.0,10620.0
55,2014-04-17,10670.0,10710.0,10590.0,10650.0,9168.0,10650.0
56,2014-04-18,10720.0,10720.0,10650.0,10710.0,3082.0,10710.0
57,2014-04-21,10710.0,10780.0,10660.0,10710.0,8374.0,10710.0
58,2014-04-22,10680.0,10740.0,10610.0,10620.0,1975.0,10620.0
59,2014-04-23,10690.0,10690.0,10650.0,10690.0,286.0,10690.0
60,2014-04-24,10720.0,10730.0,10600.0,10640.0,1667.0,10640.0
61,2014-04-25,10600.0,10740.0,10600.0,10690.0,2009.0,10690.0
62,2014-04-28,10530.0,10610.0,10530.0,10580.0,1257.0,10580.0
63,2014-04-30,10680.0,10680.0,10600.0,10630.0,4662.0,10630.0
64,2014-05-01,10660.0,10760.0,10660.0,10760.0,3364.0,10760.0
65,2014-05-02,10760.0,10780.0,10730.0,10770.0,2717.0,10770.0
66,2014-05-07,10630.0,10680.0,10510.0,10510.0,10787.0,10510.0
67,2014-05-08,10590.0,10640.0,10550.0,10570.0,2113.0,10570.0
68,2014-05-09,10560.0,10670.0,10540.0,10650.0,779.0,10650.0
69,2014-05-12,10640.0,10680.0,10580.0,10590.0,1451.0,10590.0
70,2014-05-13,10720.0,10770.0,10710.0,10770.0,4179.0,10770.0
71,2014-05-14,10760.0,10780.0,10710.0,10750.0,1027.0,10750.0
72,2014-05-15,10720.0,10720.0,10640.0,10710.0,1802.0,10710.0
73,2014-05-16,10690.0,10770.0,10560.0,10770.0,6774.0,10770.0
74,2014-05-19,10610.0,10650.0,10510.0,10540.0,9653.0,10540.0
75,2014-05-20,10650.0,10650.0,10580.0,10600.0,1386.0,10600.0
76,2014-05-21,10520.0,10560.0,10500.0,10560.0,8924.0,10560.0
77,2014-05-22,10640.0,10740.0,10590.0,10740.0,4953.0,10740.0
78,2014-05-23,10780.0,10840.0,10760.0,10780.0,12165.0,10780.0
79,2014-05-26,10880.0,10900.0,10850.0,10900.0,7993.0,10900.0
80,2014-05-27,10930.0,11000.0,10910.0,10960.0,8295.0,10960.0
