date,1460.csv,1357.csv,1489.csv,1490.csv,1312.csv
2015-07-30,,-0.022230595327807082,,,0.007194244604316547
2015-07-31,,-0.004238921001926782,,,-0.0032967032967032967
2015-08-03,,0.003869969040247678,,,0.008820286659316428
2015-08-04,,0.0038550501156515036,,,0.0
2015-08-05,,-0.013056835637480798,,,0.012568306010928962
2015-08-06,,-0.004280155642023347,,,0.0005396654074473826
2015-08-07,,-0.006643220007815553,,,0.0016181229773462784
2015-08-10,,-0.0055074744295830055,,,0.0
2015-08-11,,0.006724683544303798,,,0.008616047388260635
2015-08-12,,0.03182711198428291,,,-0.007474639615589963
2015-08-13,,-0.01904036557501904,,,0.0037654653039268424
2015-08-14,,0.004658385093167702,,,-0.005894962486602358
2015-08-17,,-0.00811437403400309,,,0.004851752021563342
2015-08-18,,0.007791195948578107,,,0.0037553648068669528
2015-08-19,,0.031310398144569,,,-0.010689470871191877
2015-08-20,,0.017241379310344827,,,-0.01728795245813074
2015-08-21,,0.05858511422254974,,,-0.030786146234194612
2015-08-24,,0.08771319178558998,,,-0.05955757231990925
2015-08-25,,0.0816,,,-0.026537997587454766
2015-08-26,,-0.06360946745562131,,,0.013011152416356878
2015-08-27,,-0.022116903633491312,,,0.03669724770642202
2015-08-28,,-0.06074313408723748,,,0.008849557522123894
2015-08-31,,0.026487788097695218,,,0.009941520467836258
2015-09-01,,0.07573726541554959,,,-0.039953676896352056
2015-09-02,,0.004672897196261682,,,-0.012665862484921592
2015-09-03,,-0.006201550387596899,,,0.009773976786805132
2015-09-04,,0.0421216848673947,,,-0.02117362371445856
2015-09-07,,-0.008982035928143712,,,-0.009270704573547589
2015-09-08,,0.045317220543806644,,,-0.014348097317529632
2015-09-09,,-0.1430635838150289,,,0.04177215189873418
2015-09-10,,0.04047217537942664,,,-0.018226002430133656
2015-09-11,,0.004862236628849271,,,0.0297029702970297
2015-09-14,,0.03225806451612903,,,-0.004807692307692308
2015-09-15,,-0.0046875,,,-0.00785024154589372
2015-09-16,,-0.02040816326530612,,,-0.0036518563603164943
2015-09-17,,-0.02403846153846154,,,0.01710445937690898
2015-09-18,,0.031198686371100164,,,-0.00960960960960961
2015-09-24,,0.0589171974522293,,,-0.013947847180109158
2015-09-25,,-0.02857142857142857,,,-0.02214022140221402
2015-09-28,,0.006191950464396285,,,0.03270440251572327
2015-09-29,,0.08307692307692308,,,-0.025578562728380026
2015-09-30,,-0.046875,,,0.01625
2015-10-01,,-0.046199701937406856,,,0.024600246002460024
2015-10-02,,0.003125,,,-0.007202881152460984
2015-10-05,,-0.03115264797507788,,,0.014510278113663845
2015-10-06,,-0.012861736334405145,,,0.02026221692491061
2015-10-07,,-0.025732899022801303,,,-0.009929906542056074
2015-10-08,,0.023069207622868605,,,-0.00943952802359882
2015-10-09,,-0.036601307189542485,,,
2015-10-13,,0.017639077340569877,,,
2015-10-14,,0.043333333333333335,,,-0.019883040935672516
2015-10-15,,-0.019169329073482427,,,0.028042959427207637
2015-10-16,,-0.019543973941368076,,,0.0011607661056297156
2015-10-19,,0.009966777408637873,,,-0.01565217391304348
2015-10-20,,-0.006578947368421052,,,0.004122497055359246
2015-10-21,,-0.03145695364238411,,,0.01466275659824047
2015-10-22,,0.006153846153846154,,,
2015-10-23,,-0.037376826367652057,,,
2015-10-26,,-0.007412636780797741,,,0.006864988558352402
2015-10-27,,0.017069701280227598,,,
2015-10-28,,-0.011888111888111888,,,
2015-10-29,,-0.0024769992922859165,,,0.002871912693854107
2015-10-30,,-0.0177367860943597,,,0.012027491408934709
2015-11-02,,0.03286384976525822,,,-0.01245048104131296
2015-11-04,,-0.023076923076923078,,,0.0005730659025787965
2015-11-05,,-0.012168933428775949,,,0.005154639175257732
2015-11-06,,-0.010507246376811594,,,0.005698005698005698
2015-11-09,,-0.008787989747345295,,,0.01643059490084986
2015-11-10,,-0.0025858884373845584,,,-0.013935340022296544
2015-11-11,,0.003703703703703704,,,0.014132278123233465
2015-11-12,,0.007749077490774908,,,-0.0016722408026755853
2015-11-13,,-0.0007323324789454412,,,0.003908431044109436
2015-11-16,,0.015756687431293513,,,-0.002224694104560623
2015-11-17,,-0.020202020202020204,,,0.007803790412486065
2015-11-18,,0.0003681885125184094,,,-0.00165929203539823
2015-11-19,,-0.012145748987854251,,,0.002770083102493075
2015-11-20,,-0.005216095380029807,,,0.0060773480662983425
2015-11-24,,-0.0033707865168539327,,,0.0032948929159802307
2015-11-25,,0.005261180007515971,,,0.0038314176245210726
2015-11-26,,-0.004485981308411215,,,0.0059978189749182115
2015-11-27,,-0.001877581674802854,,,-0.011924119241192412
2015-11-30,,0.007900677200902935,,,0.0038398244651673065
2015-12-01,,-0.008958566629339306,,,0.004918032786885246
2015-12-02,,-0.0026365348399246705,,,0.004350190320826536
2015-12-03,,-0.0011329305135951663,,,-0.007579859231185706
2015-12-04,,0.0015122873345935729,,,-0.002727768685215494
2015-12-07,,-0.01887504718761797,,,0.009846827133479213
2015-12-08,,0.016929588303193535,,,-0.011917659804983749
2015-12-09,,0.010972379871358306,,,-0.010416666666666666
2015-12-10,,0.024326347305389222,,,
2015-12-11,,-0.01680672268907563,,,
2015-12-14,,0.027870680044593088,,,
2015-12-15,,0.03181489515545915,,,
2015-12-16,,-0.049754730203223546,,,0.0017055144968732233
2015-12-17,,-0.032448377581120944,,,0.029511918274687854
2015-12-18,,0.03467987804878049,,,-0.015986769570011026
2015-12-21,,0.008839779005524863,,,-0.014005602240896359
2015-12-22,,0.004381161007667032,,,0.003409090909090909
2015-12-24,,0.010178117048346057,,,-0.009626274065685165
2015-12-25,,0.00395825836631882,,,0.0017152658662092624
2015-12-28,,-0.014695340501792114,,,0.009703196347031963
2015-12-29,,-0.010549290651145871,,,0.0022611644997173543
2015-12-30,,-0.004411764705882353,,,
2016-01-04,,0.059084194977843424,,,
2016-01-05,,0.008716875871687587,,,-0.014164305949008499
2016-01-06,,0.018320082958866227,,,-0.0034482758620689655
2016-01-07,,0.04548540393754243,,,-0.010957324106113034
2016-01-08,,0.006493506493506494,,,-0.0163265306122449
2016-01-12,,0.0532258064516129,,,-0.03141671606401897
2016-01-13,,-0.05819295558958652,,,0.02386780905752754
2016-01-14,,0.055284552845528454,,,-0.026897788404064555
2016-01-15,,0.01078582434514638,,,0.0036855036855036856
2016-01-18,,0.021341463414634148,,,-0.011015911872705019
2016-01-19,,-0.011940298507462687,,,0.008044554455445545
2016-01-20,,0.0755287009063444,,,-0.025168815224063844
2016-01-21,,0.046348314606741575,,,-0.036523929471032744
2016-01-22,,-0.11543624161073826,,,0.042483660130718956
2016-01-25,,-0.018209408194233688,,,0.020689655172413793
2016-01-26,,0.04636785162287481,,,-0.0171990171990172
2016-01-27,,-0.056129985228951254,,,0.026875
2016-01-28,,0.010954616588419406,,,-0.006695069993913573
2016-01-29,,-0.058823529411764705,,,0.032475490196078434
2016-02-01,,-0.035526315789473684,,,0.011869436201780416
2016-02-02,,0.014665757162346521,,,0.0011730205278592375
2016-02-03,,0.06050420168067227,,,-0.032806092560046865
2016-02-04,,0.01901743264659271,,,-0.019987886129618413
2016-02-05,,0.026438569206842923,,,-0.012360939431396786
2016-02-08,,-0.024242424242424242,,,0.015644555694618274
2016-02-09,,0.10714285714285714,,,-0.053604436229205174
2016-02-10,,0.051893408134642355,,,-0.025390625
2016-02-12,,0.09333333333333334,,,-0.052772211088844355
2016-02-15,,-0.15121951219512195,,,0.06629055007052186
2016-02-16,,-0.0014367816091954023,,,0.021825396825396824
2016-02-17,,0.027338129496402876,,,-0.022653721682847898
2016-02-18,,-0.049019607843137254,,,0.022516556291390728
2016-02-19,,0.026509572901325478,,,-0.01878238341968912
2016-02-22,,-0.015781922525107604,,,0.009900990099009901
2016-02-23,,0.007288629737609329,,,-0.00065359477124183
2016-02-24,,0.01881331403762663,,,-0.005232177894048398
2016-02-25,,-0.03551136363636364,,,0.017094017094017096
2016-02-26,,-0.0029455081001472753,,,
2016-02-29,,0.01772525849335303,,,
2016-03-01,,-0.005805515239477504,,,
2016-03-02,,-0.08321167883211679,,,
2016-03-03,,-0.025477707006369428,,,0.005044136191677175
2016-03-04,,-0.006535947712418301,,,0.009410288582183186
2016-03-07,,0.013157894736842105,,,
2016-03-08,,0.01461038961038961,,,
2016-03-09,,0.016,,,-0.021875
2016-03-10,,-0.025196850393700787,,,0.01597444089456869
2016-03-11,,-0.011308562197092083,,,0.005660377358490566
2016-03-14,,-0.03366013071895425,,,0.020012507817385866
2016-03-15,,0.014541765302671627,,,-0.0061312078479460455
2016-03-16,,0.013333333333333334,,,-0.00431832202344232
2016-03-17,,0.008223684210526315,,,0.0018587360594795538
2016-03-18,,0.022838499184339316,,,-0.0037105751391465678
2016-03-22,,-0.03987240829346093,,,0.00931098696461825
2016-03-23,0.0006706908115358819,0.0049833887043189366,,,0.004305043050430504
2016-03-24,,0.01487603305785124,,,-0.00612369871402327
2016-03-25,,-0.014657980456026058,,,
2016-03-28,,-0.0049586776859504135,,,
2016-03-29,,-0.02159468438538206,,,0.010397553516819572
2016-03-30,-0.003931847968545216,0.023769100169779286,,,
2016-03-31,-0.013157894736842105,0.01658374792703151,,,
2016-04-01,-0.04133333333333333,0.06851549755301795,,,-0.012797074954296161
2016-04-04,0.006258692628650904,0.00916030534351145,,,-0.024074074074074074
2016-04-05,-0.0304077401520387,0.046898638426626324,,,0.0
2016-04-06,0.0021382751247327157,0.0,,,-0.02719797596457938
2016-04-07,-0.004267425320056899,-0.001445086705202312,,,0.014304291287386216
2016-04-08,-0.017857142857142856,-0.013024602026049204,,,-0.011538461538461539
2016-04-11,0.01818181818181818,0.010263929618768328,,,0.014915693904020753
2016-04-12,,-0.023222060957910014,,,
2016-04-13,,-0.0549777117384844,,,
2016-04-14,0.014388489208633094,-0.06257861635220126,,,
2016-04-15,0.019148936170212766,0.00637370010063737,,,
2016-04-18,0.011134307585247043,0.06833333333333333,,,
2016-04-19,0.03234686854783207,-0.07425897035881435,,,
2016-04-20,,-0.003707448601280755,,,-0.001212856276531231
2016-04-21,,-0.05311231393775372,,,0.012143290831815421
2016-04-22,0.03469387755102041,-0.02465166130760986,,,0.004799040191961607
2016-04-25,,0.013553113553113554,,,0.004776119402985075
2016-04-26,,0.010480664980122878,,,
2016-04-27,-0.0013192612137203166,0.003934191702432046,,,
2016-04-28,,0.07588172426077663,,,-0.029904306220095694
2016-05-02,,0.061258278145695365,,,-0.02527743526510481
2016-05-06,-0.02077562326869806,0.0046801872074883,,,-0.0006325110689437065
2016-05-09,,-0.015527950310559006,,,0.015189873417721518
2016-05-10,,-0.04258675078864353,,,0.006234413965087282
2016-05-11,,0.0,,,0.01486988847583643
2016-05-12,,-0.008237232289950576,,,
2016-05-13,,0.026578073089700997,,,
2016-05-16,,-0.006472491909385114,,,
2016-05-17,,-0.02280130293159609,,,
2016-05-18,0.006072874493927126,-0.0003333333333333333,,,
2016-05-19,-0.00670690811535882,0.0020006668889629878,,,0.0
2016-05-20,0.0013504388926401081,-0.012312811980033278,,,0.004898958971218616
2016-05-23,0.005394470667565745,0.010444743935309973,,,0.004875076173065204
2016-05-24,-0.012743125419181758,0.020340113371123708,,,
2016-05-25,0.010869565217391304,-0.03398692810457516,,,
2016-05-26,0.00739247311827957,0.00033829499323410016,,,0.0
2016-05-27,-0.00266844563042028,-0.009130875887724045,,,-0.0006053268765133172
2016-05-30,0.0033444816053511705,-0.02696245733788396,,,0.009691096305269533
2016-05-31,0.014,-0.01999298491757278,,,0.008398320335932814
2016-06-01,0.0006574621959237344,0.03400143163922691,,,
2016-06-02,-0.028252299605781867,0.04361370716510903,,,
2016-06-03,-0.000676132521974307,-0.009286898839137645,,,-0.006674757281553398
2016-06-06,-0.008119079837618403,0.009373953799799129,,,0.0
2016-06-07,0.013642564802182811,-0.012935323383084577,,,
2016-06-08,-0.0013458950201884253,-0.017137096774193547,,,
2016-06-09,0.0033692722371967657,0.017777777777777778,,,
2016-06-10,-0.004029550033579583,0.007725898555592879,,,
2016-06-13,-0.029669588671611596,0.06666666666666667,,,
2016-06-14,-0.01389854065323141,0.021875,,,-0.026054590570719603
2016-06-15,0.01127554615926709,-0.00764525993883792,,,
2016-06-16,-0.01602787456445993,0.06317411402157165,,,
2016-06-17,-0.000708215297450425,-0.02318840579710145,,,0.0032743942370661427
2016-06-20,0.013465627214741318,-0.04747774480712166,,,0.02349869451697128
2016-06-21,0.006293706293706294,-0.024922118380062305,,,0.005739795918367347
2016-06-22,-0.002779708130646282,0.012779552715654952,,,
2016-06-23,0.006968641114982578,-0.022082018927444796,,,
2016-06-24,-0.0671280276816609,0.1629032258064516,,,
2016-06-27,0.017062314540059347,-0.05131761442441054,,,
2016-06-28,0.005835156819839533,-0.005847953216374269,,,
2016-06-29,0.018129079042784626,-0.030882352941176472,,,0.013898080741230973
2016-06-30,0.007834757834757835,-0.004552352048558422,,,0.018276762402088774
2016-07-01,-0.0007067137809187279,-0.010670731707317074,,,0.0
2016-07-04,-0.0021216407355021216,-0.01078582434514638,,,0.0
2016-07-05,-0.002834868887313962,0.014018691588785047,,,-0.007051282051282051
2016-07-06,-0.022743425728500355,0.03686635944700461,,,
2016-07-07,0.004363636363636364,0.01037037037037037,,,
2016-07-08,-0.015206372194062274,0.01906158357771261,,,
2016-07-11,0.04411764705882353,-0.07625899280575539,,,
2016-07-12,0.01056338028169014,-0.04984423676012461,,,0.041343669250646
2016-07-13,0.00975609756097561,-0.01639344262295082,,,
2016-07-14,-0.003450655624568668,-0.02033333333333333,,,
2016-07-15,0.014542936288088643,-0.014290575025518884,,,0.017721518987341773
2016-07-19,-0.025255972696245733,-0.02554366586123576,,,-0.0006218905472636816
2016-07-20,0.03221288515406162,0.0060219624512929506,,,-0.008711885500933417
2016-07-21,0.014925373134328358,0.01584507042253521,,,0.009416195856873822
2016-07-22,-0.04946524064171123,-0.010051993067590987,,,0.0
2016-07-25,0.026722925457102673,-0.0017507002801120449,,,0.013681592039800995
2016-07-26,0.0,0.025955804980708524,,,-0.0036809815950920245
2016-07-27,0.013013698630136987,-0.035897435897435895,,,
2016-07-28,-0.012846517917511832,0.02375886524822695,,,
2016-07-29,-0.002054794520547945,-0.010045029442327675,,,0.013011152416356878
2016-08-01,0.013726835964310227,-0.006997900629811057,,,-0.027522935779816515
2016-08-02,-0.009478672985781991,0.029245947850599013,,,0.01509433962264151
2016-08-03,-0.02734107997265892,0.0390277302293735,,,-0.02664188351920694
2016-08-04,-0.03302881236823612,-0.02438220757825371,,,-0.022278803309993635
2016-08-05,0.03488372093023256,0.0013508949679162446,,,
2016-08-08,0.0175561797752809,-0.048903878583473864,,,
2016-08-09,0.0006901311249137336,-0.014893617021276596,,,0.009727626459143969
2016-08-10,0.004827586206896552,0.007199424046076314,,,0.002569043031470777
2016-08-12,0.012354152367879203,-0.026090064331665476,,,0.008968609865470852
2016-08-15,-0.008135593220338983,0.007339449541284404,,,0.017777777777777778
2016-08-16,-0.01367053998632946,0.0302367941712204,,,
2016-08-17,-0.000693000693000693,-0.017326732673267328,,,
2016-08-18,-0.0013869625520110957,0.030226700251889168,,,0.0
2016-08-19,-0.024305555555555556,-0.005239259517988124,,,0.0
2016-08-22,0.020640569395017794,-0.007373595505617977,,,
2016-08-23,,0.012026883622214362,,,
2016-08-24,,-0.01083537224746592,,,
2016-08-25,-0.0006954102920723226,0.0017667844522968198,,,
2016-08-26,-0.011830201809324982,0.02398589065255732,,,
2016-08-29,0.013380281690140845,-0.047192559421288326,,,0.0
2016-08-30,,0.0,,,
2016-08-31,,-0.018076644974692697,,,
2016-09-01,-0.013888888888888888,-0.0007363770250368188,,,0.0
2016-09-02,0.028873239436619718,-0.002579218865143699,,,0.0019292604501607716
2016-09-05,-0.01779603011635866,-0.011082379017362394,,,0.007060333761232349
2016-09-06,0.02857142857142857,-0.007471049682480389,,,0.0076481835564053535
2016-09-07,0.0020325203252032522,0.007150922092585623,,,
2016-09-08,-0.002704530087897228,0.006352765321375187,,,
2016-09-09,-0.004067796610169492,-0.0022279985146676567,,,
2016-09-12,-0.015656909462219197,0.03870487532564198,,,-0.006329113924050633
2016-09-13,0.003457814661134163,-0.008599068434252956,,,
2016-09-14,-0.0027567195037904893,0.013733285146367907,,,
2016-09-15,-0.0082930200414651,0.02531194295900178,,,
2016-09-16,0.010452961672473868,-0.014951321279554937,,,
2016-09-20,-0.001379310344827586,0.004941757853865161,,,
2016-09-21,-0.020718232044198894,-0.03863716192483316,,,
2016-09-23,0.045839210155148094,0.00803799780781878,,,0.003766478342749529
2016-09-26,-0.022252191503708697,0.02464661109097499,,,0.001876172607879925
2016-09-27,,-0.016625397948355148,,,0.0
2016-09-28,,0.011870503597122302,,,0.025593008739076155
2016-09-29,-0.03856562922868741,-0.031283327408460716,,,-0.007303712720632989
2016-09-30,0.0014074595355383533,0.031192660550458717,,,-0.009809932556713672
2016-10-03,0.026704146170063246,-0.019217081850533807,,,0.0037151702786377707
2016-10-04,0.01779603011635866,-0.013062409288824383,,,0.0024676125848241827
2016-10-05,0.007397444519166106,-0.014338235294117646,,,0.003076923076923077
2016-10-06,-0.011348464619492658,-0.008578888474449832,,,0.012269938650306749
2016-10-07,,0.0030097817908201654,,,
2016-10-11,,-0.019879969992498126,,,
2016-10-12,0.011463250168577209,0.01951779563719862,,,
2016-10-13,,0.010510510510510511,,,
2016-10-17,,-0.016716196136701337,,,
2016-10-19,,-0.010578012844729883,,,
2016-10-20,0.014637391882900865,-0.026727758686521573,,,0.022919179734620022
2016-10-21,0.002622950819672131,0.004707728520988623,,,
2016-10-24,-0.006540222367560497,-0.005857087075361187,,,
2016-10-25,-0.005924950625411455,-0.01610369206598586,,,0.0060569351907934586
2016-10-26,,-0.001996007984031936,,,
2016-10-27,,0.0048,,,
2016-10-28,0.012467191601049869,-0.01194267515923567,,,0.004186602870813397
2016-10-31,-0.016202203499675955,0.0024174053182917004,,,0.006551518761167362
2016-11-01,0.021080368906455864,-0.0012057877813504824,,,
2016-11-02,-0.01870967741935484,0.03340040241448692,,,
2016-11-04,,0.028426791277258567,,,-0.0011813349084465446
2016-11-07,,-0.03483528966300644,,,-0.023063276167947958
2016-11-08,,0.001569242840329541,,,
2016-11-09,,0.1045828437132785,,,
2016-11-10,,-0.12978723404255318,,,0.035691922354414526
2016-11-11,,-0.008149959250203748,,,
2016-11-14,0.0,-0.03204601479046836,,,
2016-11-15,-0.004605263157894736,0.0,,,
2016-11-16,0.016523463317911435,-0.023769100169779286,,,
2016-11-17,,0.0,,,
2016-11-18,,-0.013478260869565217,,,
2016-11-21,0.023255813953488372,-0.013221683561040106,,,0.004700352526439483
2016-11-22,0.0,-0.006252791424743189,,,0.005847953216374269
2016-11-24,0.012626262626262626,-0.01752808988764045,,,0.005232558139534884
2016-11-25,,-0.00777676120768527,,,0.005205320994794679
2016-11-28,,0.0036883356385431073,,,0.0011507479861910242
2016-11-29,,0.006890215893431328,,,-0.0034482758620689655
2016-11-30,,0.0,,,0.00461361014994233
2016-12-01,,-0.02281021897810219,,,0.027554535017221583
2016-12-02,-0.018995098039215685,0.007469654528478058,,,0.007262569832402235
2016-12-05,-0.006870705808869456,0.019462465245597776,,,-0.00776483638380477
2016-12-06,0.0,-0.011363636363636364,,,0.006148686416992733
2016-12-07,,-0.013793103448275862,,,-0.025
2016-12-08,,-0.028904428904428906,,,0.010826210826210826
2016-12-09,0.023270440251572325,-0.028324531925108018,,,0.007328072153325817
2016-12-12,,-0.015810276679841896,,,0.006155567991046447
2016-12-13,,-0.010542168674698794,,,0.007230255839822024
2016-12-14,0.01843884449907806,0.0010147133434804667,,,0.0
2016-12-15,0.009052504526252263,-0.00456158134820071,,,0.020982882385422418
2016-12-16,,-0.012729124236252547,,,0.014061654948620876
2016-12-19,,0.0025786487880350697,,,-0.0192
2016-12-20,-0.012605042016806723,-0.01131687242798354,,,0.021750951604132682
